src_code,trg_code,src_codingsystem,trg_codingsystem
OGG,278477,asfis,worms
PEJ,218145,asfis,worms
PFB,274652,asfis,worms
QQO,274653,asfis,worms
FTL,274655,asfis,worms
PFF,274657,asfis,worms
QQQ,274658,asfis,worms
FLI,127234,asfis,worms
PHI,274663,asfis,worms
RUD,282553,asfis,worms
SRQ,1803572,asfis,worms
QFR,1803738,asfis,worms
RPQ,218148,asfis,worms
UAZ,218146,asfis,worms
ROW,277260,asfis,worms
GMU,282825,asfis,worms
TAN,712556,asfis,worms
QEL,218157,asfis,worms
FLH,125593,asfis,worms
ABW,221448,asfis,worms
AXL,279482,asfis,worms
AVE,279510,asfis,worms
AET,279511,asfis,worms
AIU,279643,asfis,worms
AIA,221440,asfis,worms
AAZ,279646,asfis,worms
KRO,279871,asfis,worms
TCT,280056,asfis,worms
CTW,280143,asfis,worms
HCI,212573,asfis,worms
TCG,209278,asfis,worms
CVM,277965,asfis,worms
TCC,280404,asfis,worms
EXP,280702,asfis,worms
ERO,280708,asfis,worms
TGI,280877,asfis,worms
GGO,280884,asfis,worms
TGR,280952,asfis,worms
INU,212578,asfis,worms
KKF,281208,asfis,worms
LSA,281331,asfis,worms
MNO,215617,asfis,worms
KVQ,277742,asfis,worms
KVR,215615,asfis,worms
MNQ,277745,asfis,worms
NPT,281672,asfis,worms
NPG,278571,asfis,worms
NPW,281697,asfis,worms
VPD,281731,asfis,worms
NSU,281773,asfis,worms
OCP,281803,asfis,worms
TPL,277236,asfis,worms
HDU,277237,asfis,worms
PKG,282092,asfis,worms
PTF,282179,asfis,worms
PKM,282478,asfis,worms
UHH,282484,asfis,worms
PJU,218131,asfis,worms
TCE,215623,asfis,worms
TSN,282818,asfis,worms
SJL,276861,asfis,worms
QFU,215626,asfis,worms
QFV,215627,asfis,worms
TEO,282946,asfis,worms
CMQ,220364,asfis,worms
NRC,281762,asfis,worms
ZAF,283208,asfis,worms
HXQ,240732,asfis,worms
HXO,279411,asfis,worms
CLI,240745,asfis,worms
OXI,240743,asfis,worms
ATK,282288,asfis,worms
HUM,282289,asfis,worms
RRF,282578,asfis,worms
JZO,398459,asfis,worms
PIJ,282147,asfis,worms
SMQ,282726,asfis,worms
LCR,254345,asfis,worms
TCF,283028,asfis,worms
SWU,125589,asfis,worms
AHO,279545,asfis,worms
ADL,279634,asfis,worms
AHE,279679,asfis,worms
AGZ,279689,asfis,worms
ZAA,127193,asfis,worms
ADO,274358,asfis,worms
ADW,279699,asfis,worms
ARJ,279706,asfis,worms
AEV,316433,asfis,worms
ACQ,279775,asfis,worms
ATW,279819,asfis,worms
CQZ,280162,asfis,worms
CAZ,280218,asfis,worms
CGQ,280406,asfis,worms
DUM,280486,asfis,worms
EHB,275355,asfis,worms
FUI,280803,asfis,worms
GMH,274373,asfis,worms
GWY,127198,asfis,worms
IBU,281134,asfis,worms
IBI,127199,asfis,worms
LCH,281282,asfis,worms
MEE,254411,asfis,worms
MIJ,127201,asfis,worms
MIS,254404,asfis,worms
MXJ,254527,asfis,worms
MXO,159520,asfis,worms
TGQ,254529,asfis,worms
MXV,127203,asfis,worms
SCU,126152,asfis,worms
OML,281810,asfis,worms
OLY,281875,asfis,worms
OTT,281935,asfis,worms
PLQ,282230,asfis,worms
PSY,282232,asfis,worms
PUV,279432,asfis,worms
PUZ,282412,asfis,worms
RLU,282544,asfis,worms
RZX,282612,asfis,worms
RRM,282637,asfis,worms
SFU,282788,asfis,worms
SJN,282880,asfis,worms
SMK,282904,asfis,worms
SZG,282921,asfis,worms
TUU,282937,asfis,worms
XTA,127204,asfis,worms
TFF,254530,asfis,worms
TGJ,274398,asfis,worms
TGM,127205,asfis,worms
TGY,127206,asfis,worms
ZTG,127207,asfis,worms
TGP,254531,asfis,worms
VEU,283138,asfis,worms
ZEO,283217,asfis,worms
AJD,367712,asfis,worms
AVU,279522,asfis,worms
AFT,127190,asfis,worms
AVO,279630,asfis,worms
AFO,254502,asfis,worms
UCK,309268,asfis,worms
BGS,254503,asfis,worms
BEO,254540,asfis,worms
BGI,279947,asfis,worms
PQH,280801,asfis,worms
HPJ,254522,asfis,worms
HEV,276257,asfis,worms
HQD,254508,asfis,worms
LGD,127191,asfis,worms
NAO,254542,asfis,worms
OCK,279437,asfis,worms
OXT,281836,asfis,worms
PBS,254396,asfis,worms
PJO,254389,asfis,worms
SRF,254374,asfis,worms
SXO,254366,asfis,worms
TSG,282981,asfis,worms
KTL,283171,asfis,worms
AJP,279833,asfis,worms
KLA,281124,asfis,worms
AFV,279839,asfis,worms
AYZ,279843,asfis,worms
BIN,279912,asfis,worms
CFA,280441,asfis,worms
DAJ,280478,asfis,worms
GYK,280954,asfis,worms
GHE,254583,asfis,worms
HDI,280970,asfis,worms
ILB,281173,asfis,worms
KRU,281229,asfis,worms
MNU,281537,asfis,worms
OPT,159267,asfis,worms
ELP,127123,asfis,worms
NZN,254580,asfis,worms
ZOG,283219,asfis,worms
ELW,280747,asfis,worms
LTU,279547,asfis,worms
RIU,254574,asfis,worms
NPU,279633,asfis,worms
BZJ,254575,asfis,worms
IFW,127071,asfis,worms
HIN,254577,asfis,worms
TIW,1577841,asfis,worms
EGH,280705,asfis,worms
EMR,159817,asfis,worms
GMI,280960,asfis,worms
PIK,282255,asfis,worms
SXL,282887,asfis,worms
TIN,282888,asfis,worms
UVS,159821,asfis,worms
XFA,283194,asfis,worms
AKM,249703,asfis,worms
AIR,273988,asfis,worms
QKM,127072,asfis,worms
LMR,254351,asfis,worms
LMJ,127073,asfis,worms
FML,154675,asfis,worms
NLU,281690,asfis,worms
OCR,254385,asfis,worms
AKV,279746,asfis,worms
LMH,281437,asfis,worms
LMV,281438,asfis,worms
OID,282240,asfis,worms
PVD,282283,asfis,worms
OFV,279664,asfis,worms
XPF,279665,asfis,worms
FGN,126996,asfis,worms
EDN,273691,asfis,worms
RYD,282599,asfis,worms
UVA,322270,asfis,worms
PJG,282508,asfis,worms
RTL,276390,asfis,worms
RTI,276391,asfis,worms
CVI,280053,asfis,worms
DCE,314265,asfis,worms
YTD,254370,asfis,worms
BMF,279415,asfis,worms
RLY,282556,asfis,worms
RQJ,282629,asfis,worms
GIQ,280865,asfis,worms
GJN,280866,asfis,worms
GIM,280867,asfis,worms
GIY,280870,asfis,worms
YSC,279876,asfis,worms
LAV,281245,asfis,worms
MDA,281541,asfis,worms
OIE,282728,asfis,worms
RWJ,282731,asfis,worms
OIV,282732,asfis,worms
HRZ,1019728,asfis,worms
KYB,218707,asfis,worms
KYC,218708,asfis,worms
KYE,273521,asfis,worms
ECO,1018702,asfis,worms
KYS,303486,asfis,worms
KYV,218706,asfis,worms
KYP,126015,asfis,worms
NSH,218709,asfis,worms
KYX,125540,asfis,worms
JMU,218355,asfis,worms
KUV,278250,asfis,worms
KNZ,314549,asfis,worms
LGM,281268,asfis,worms
MER,279088,asfis,worms
DEO,218348,asfis,worms
PQD,127077,asfis,worms
PLV,282189,asfis,worms
RYX,282610,asfis,worms
TJB,218350,asfis,worms
TEU,127078,asfis,worms
TEH,218349,asfis,worms
THO,126092,asfis,worms
THE,125568,asfis,worms
GAJ,221426,asfis,worms
JCU,221425,asfis,worms
COT,151465,asfis,worms
QUP,218776,asfis,worms
OLF,277892,asfis,worms
QOP,277894,asfis,worms
QVL,218775,asfis,worms
OJX,205024,asfis,worms
ITH,280013,asfis,worms
YPU,279826,asfis,worms
MIR,281558,asfis,worms
NYO,281638,asfis,worms
VIX,315843,asfis,worms
EOA,280685,asfis,worms
ESQ,269075,asfis,worms
PJT,221429,asfis,worms
ACW,277567,asfis,worms
IRA,218855,asfis,worms
IRX,218853,asfis,worms
IRF,218861,asfis,worms
IRO,218862,asfis,worms
IRV,279160,asfis,worms
YPO,218864,asfis,worms
ISX,281185,asfis,worms
NCR,281678,asfis,worms
OXU,218865,asfis,worms
RTC,218866,asfis,worms
RCI,218867,asfis,worms
YZX,151475,asfis,worms
HIG,280157,asfis,worms
HRM,712747,asfis,worms
LDJ,279657,asfis,worms
FPJ,279659,asfis,worms
ETG,280055,asfis,worms
AKL,126957,asfis,worms
AKG,279497,asfis,worms
JIP,218920,asfis,worms
NAF,218916,asfis,worms
NBD,218923,asfis,worms
NCT,218924,asfis,worms
USA,279842,asfis,worms
BDQ,218933,asfis,worms
IQU,218932,asfis,worms
FBC,218931,asfis,worms
BDI,273527,asfis,worms
BDE,273528,asfis,worms
USP,1803573,asfis,worms
BDT,218934,asfis,worms
YFH,1702292,asfis,worms
MFE,1804085,asfis,worms
BDR,273541,asfis,worms
IVD,126958,asfis,worms
BZD,126959,asfis,worms
BZV,273546,asfis,worms
BDY,126017,asfis,worms
BMK,219074,asfis,worms
ULG,219076,asfis,worms
USJ,276710,asfis,worms
ULY,219075,asfis,worms
UNV,219077,asfis,worms
FKT,203850,asfis,worms
ENX,126961,asfis,worms
USR,219078,asfis,worms
JBK,218941,asfis,worms
HIF,218940,asfis,worms
HWT,218942,asfis,worms
HUU,218944,asfis,worms
HVM,218945,asfis,worms
ILN,218948,asfis,worms
UUP,277504,asfis,worms
UUD,277505,asfis,worms
UKC,219084,asfis,worms
UWC,219089,asfis,worms
UUV,277506,asfis,worms
UUG,219088,asfis,worms
UKZ,219081,asfis,worms
FMD,277507,asfis,worms
UUS,219082,asfis,worms
JLH,712772,asfis,worms
UUY,219086,asfis,worms
FMU,277262,asfis,worms
OEZ,277263,asfis,worms
OFD,218950,asfis,worms
ODJ,218951,asfis,worms
XFT,1804087,asfis,worms
OFW,204382,asfis,worms
NLP,1548323,asfis,worms
CJE,277838,asfis,worms
CXQ,218954,asfis,worms
JCZ,218957,asfis,worms
JDA,218964,asfis,worms
RII,218960,asfis,worms
COU,126963,asfis,worms
OUR,277118,asfis,worms
TBR,126964,asfis,worms
YML,218968,asfis,worms
DCN,218969,asfis,worms
DRX,218970,asfis,worms
DRE,280576,asfis,worms
DTL,280577,asfis,worms
EBI,218972,asfis,worms
EYN,280750,asfis,worms
FRE,280802,asfis,worms
GFR,218976,asfis,worms
GFV,218975,asfis,worms
HJA,275747,asfis,worms
OJC,240728,asfis,worms
JEO,275760,asfis,worms
JLD,218985,asfis,worms
JKJ,218997,asfis,worms
GZZ,275769,asfis,worms
HJX,275770,asfis,worms
GZY,218991,asfis,worms
GZW,218995,asfis,worms
JKI,275790,asfis,worms
JJB,275793,asfis,worms
JLR,218990,asfis,worms
GZU,275802,asfis,worms
HGF,218999,asfis,worms
IBW,218998,asfis,worms
HJH,219090,asfis,worms
HJZ,278899,asfis,worms
HGN,219003,asfis,worms
IHH,312550,asfis,worms
ILG,219004,asfis,worms
IHJ,312553,asfis,worms
BJU,219013,asfis,worms
LID,219014,asfis,worms
RSI,278463,asfis,worms
USB,126965,asfis,worms
WRM,126967,asfis,worms
USI,151501,asfis,worms
WRV,126968,asfis,worms
WRX,126021,asfis,worms
LCX,158822,asfis,worms
LFA,126969,asfis,worms
LRQ,219020,asfis,worms
JUH,281318,asfis,worms
JUP,281319,asfis,worms
LOV,219091,asfis,worms
MFB,219032,asfis,worms
MBS,281576,asfis,worms
NCD,276038,asfis,worms
QCJ,159298,asfis,worms
NBC,281786,asfis,worms
QKT,281792,asfis,worms
NVM,593553,asfis,worms
OXE,219037,asfis,worms
OVJ,277996,asfis,worms
RKG,278279,asfis,worms
QYQ,219042,asfis,worms
ICV,282258,asfis,worms
YPR,282314,asfis,worms
DCI,282417,asfis,worms
DCV,208917,asfis,worms
DCF,277987,asfis,worms
DXM,219046,asfis,worms
DJV,276703,asfis,worms
DBB,282432,asfis,worms
TGB,279210,asfis,worms
UHI,219052,asfis,worms
FKY,276039,asfis,worms
UAW,219122,asfis,worms
UYS,219110,asfis,worms
MWD,276042,asfis,worms
USU,159300,asfis,worms
RQW,276043,asfis,worms
UKS,219096,asfis,worms
UBG,219121,asfis,worms
UKV,219105,asfis,worms
USF,276046,asfis,worms
USZ,219113,asfis,worms
UBJ,219132,asfis,worms
USY,219127,asfis,worms
ULZ,219104,asfis,worms
QUF,276049,asfis,worms
UVB,276050,asfis,worms
USS,276052,asfis,worms
UVN,219129,asfis,worms
JOV,219111,asfis,worms
RQY,276057,asfis,worms
USW,219130,asfis,worms
UVD,219125,asfis,worms
UVE,219124,asfis,worms
UVG,219135,asfis,worms
UME,219114,asfis,worms
JLI,276060,asfis,worms
JLK,276061,asfis,worms
USN,276062,asfis,worms
UVH,219098,asfis,worms
UVT,276064,asfis,worms
UMF,219119,asfis,worms
XAS,276065,asfis,worms
USX,159299,asfis,worms
QHI,273771,asfis,worms
RMF,273772,asfis,worms
RSY,273774,asfis,worms
PRR,231441,asfis,worms
XXV,273775,asfis,worms
NKP,273777,asfis,worms
QZV,159301,asfis,worms
QRV,273780,asfis,worms
SJV,219058,asfis,worms
QDF,219063,asfis,worms
SZQ,278736,asfis,worms
QDG,278739,asfis,worms
QDJ,278742,asfis,worms
YVA,273566,asfis,worms
YFC,273567,asfis,worms
YFM,273571,asfis,worms
YFO,273572,asfis,worms
YVQ,273573,asfis,worms
YVT,273575,asfis,worms
JCN,1022158,asfis,worms
YFX,126023,asfis,worms
TAU,158830,asfis,worms
CUN,159785,asfis,worms
TMF,159786,asfis,worms
TMD,273579,asfis,worms
QPL,212207,asfis,worms
TWO,212209,asfis,worms
TMP,126970,asfis,worms
QKB,212213,asfis,worms
TWX,126024,asfis,worms
WEA,219069,asfis,worms
XJM,283185,asfis,worms
XYN,126971,asfis,worms
WRA,125541,asfis,worms
PWT,125541,asfis,worms
HEW,280979,asfis,worms
NXB,281694,asfis,worms
OXP,281815,asfis,worms
FGA,282803,asfis,worms
AVM,159587,asfis,worms
QLH,126751,asfis,worms
PAS,272967,asfis,worms
ABZ,126752,asfis,worms
SAN,125909,asfis,worms
BKG,276856,asfis,worms
YTE,219347,asfis,worms
GMP,219348,asfis,worms
ZGC,126753,asfis,worms
ZGS,126754,asfis,worms
ZGX,125910,asfis,worms
YEI,126755,asfis,worms
YEZ,126756,asfis,worms
YVU,125911,asfis,worms
XOX,125516,asfis,worms
RAK,280411,asfis,worms
LEY,281329,asfis,worms
KOF,281224,asfis,worms
QZO,219153,asfis,worms
QZN,276987,asfis,worms
NEB,276989,asfis,worms
QGL,276992,asfis,worms
QZM,219159,asfis,worms
QZL,219154,asfis,worms
QZK,219156,asfis,worms
RPI,277016,asfis,worms
PJR,236485,asfis,worms
JPC,279407,asfis,worms
ROJ,282360,asfis,worms
UPN,282462,asfis,worms
UPR,282463,asfis,worms
UYX,270605,asfis,worms
IHV,1621607,asfis,worms
TEJ,282884,asfis,worms
BAJ,281275,asfis,worms
GLH,279190,asfis,worms
GLU,279192,asfis,worms
RCE,276975,asfis,worms
MHD,277055,asfis,worms
MHL,218700,asfis,worms
MHI,277066,asfis,worms
MHV,218701,asfis,worms
FPH,204125,asfis,worms
DLW,280548,asfis,worms
BJB,279860,asfis,worms
YVY,281028,asfis,worms
NHT,279465,asfis,worms
HRO,281003,asfis,worms
TSV,277643,asfis,worms
OOE,398601,asfis,worms
HVT,282689,asfis,worms
OCV,219163,asfis,worms
CXN,278671,asfis,worms
IMD,219164,asfis,worms
TWC,282949,asfis,worms
FQO,1043458,asfis,worms
DUT,159726,asfis,worms
FRY,398538,asfis,worms
DUH,276414,asfis,worms
DZR,276415,asfis,worms
DUX,159725,asfis,worms
FQG,159732,asfis,worms
UUZ,276416,asfis,worms
ECW,276417,asfis,worms
JHT,159733,asfis,worms
NXZ,276421,asfis,worms
IPQ,159734,asfis,worms
MFF,276423,asfis,worms
EDX,159731,asfis,worms
EGX,280738,asfis,worms
UGP,280739,asfis,worms
FYG,280741,asfis,worms
EXZ,280743,asfis,worms
GEN,276954,asfis,worms
GEV,218533,asfis,worms
GEF,218524,asfis,worms
GTZ,276959,asfis,worms
GTV,367242,asfis,worms
GFF,218532,asfis,worms
GEZ,276963,asfis,worms
GEO,218526,asfis,worms
GEJ,218535,asfis,worms
GEH,276967,asfis,worms
GXQ,713356,asfis,worms
IIW,276969,asfis,worms
MOJ,204064,asfis,worms
PQE,282145,asfis,worms
PJL,282213,asfis,worms
GDJ,151456,asfis,worms
SIV,282791,asfis,worms
IIU,321525,asfis,worms
SIJ,315632,asfis,worms
IIS,273932,asfis,worms
IIT,273935,asfis,worms
RWR,273936,asfis,worms
SLK,273939,asfis,worms
ILQ,273940,asfis,worms
IJG,273944,asfis,worms
ILM,273947,asfis,worms
RWU,273952,asfis,worms
ILS,127046,asfis,worms
ILX,126072,asfis,worms
WHS,125563,asfis,worms
BSS,126975,asfis,worms
SPU,126976,asfis,worms
BSE,126029,asfis,worms
SIC,277898,asfis,worms
DRL,220047,asfis,worms
SPS,220046,asfis,worms
DRZ,205027,asfis,worms
HRF,159703,asfis,worms
HRL,276411,asfis,worms
HTZ,276412,asfis,worms
HUO,280693,asfis,worms
RSM,282104,asfis,worms
QQH,276801,asfis,worms
LXR,218711,asfis,worms
IET,218712,asfis,worms
BAO,218710,asfis,worms
BAT,203909,asfis,worms
TUF,282380,asfis,worms
RIT,282589,asfis,worms
TDO,218714,asfis,worms
ZBV,283201,asfis,worms
SPA,151426,asfis,worms
RYY,273781,asfis,worms
QXN,273783,asfis,worms
KOB,218632,asfis,worms
RYJ,218633,asfis,worms
MGR,127007,asfis,worms
RGH,218629,asfis,worms
RXY,126052,asfis,worms
ERJ,279753,asfis,worms
AWE,218634,asfis,worms
WEW,278535,asfis,worms
ZMV,218636,asfis,worms
CRL,218637,asfis,worms
USO,279845,asfis,worms
BHC,279856,asfis,worms
BHJ,279858,asfis,worms
BVT,159303,asfis,worms
BZE,276070,asfis,worms
BIH,276072,asfis,worms
BOM,279922,asfis,worms
AXW,1674231,asfis,worms
HIS,280137,asfis,worms
HRR,1805636,asfis,worms
IAG,280187,asfis,worms
OLD,280361,asfis,worms
OLN,280362,asfis,worms
OVM,280403,asfis,worms
TEG,280456,asfis,worms
YNA,276074,asfis,worms
YNL,276075,asfis,worms
WEP,276076,asfis,worms
YNR,276077,asfis,worms
YGC,276078,asfis,worms
YNJ,276079,asfis,worms
YNE,276080,asfis,worms
YNM,276081,asfis,worms
SWF,159312,asfis,worms
YNN,159305,asfis,worms
YNO,276084,asfis,worms
YNP,276085,asfis,worms
YNH,276086,asfis,worms
STG,159313,asfis,worms
YNT,276088,asfis,worms
YNS,276089,asfis,worms
YQW,276090,asfis,worms
WKB,276091,asfis,worms
YNZ,276092,asfis,worms
YNV,276094,asfis,worms
YNX,276095,asfis,worms
WKX,159304,asfis,worms
AYI,280496,asfis,worms
ENU,280499,asfis,worms
ELH,280633,asfis,worms
EQL,1389965,asfis,worms
KIC,280830,asfis,worms
ISR,314710,asfis,worms
ISA,281187,asfis,worms
JOA,218638,asfis,worms
JOB,276099,asfis,worms
JCS,276100,asfis,worms
JCT,276103,asfis,worms
JOC,276104,asfis,worms
JOU,367241,asfis,worms
JOT,276124,asfis,worms
JOX,159317,asfis,worms
KAA,281216,asfis,worms
LYC,281271,asfis,worms
CRY,281273,asfis,worms
LRV,276127,asfis,worms
LRR,276128,asfis,worms
LRJ,276129,asfis,worms
LRF,276130,asfis,worms
LSI,276131,asfis,worms
LXM,159319,asfis,worms
SPT,159322,asfis,worms
LNL,281389,asfis,worms
WKK,281477,asfis,worms
WMO,281478,asfis,worms
MNJ,281484,asfis,worms
MGF,281544,asfis,worms
KGB,159326,asfis,worms
QEM,276145,asfis,worms
KGG,159327,asfis,worms
MEU,276146,asfis,worms
MEO,276147,asfis,worms
QGJ,276148,asfis,worms
MEM,276149,asfis,worms
KGF,159329,asfis,worms
MED,276150,asfis,worms
KIX,159324,asfis,worms
MIT,275304,asfis,worms
MIK,275305,asfis,worms
CKM,275307,asfis,worms
KMZ,275309,asfis,worms
CKA,151158,asfis,worms
CRX,151157,asfis,worms
MIH,281574,asfis,worms
MIV,281578,asfis,worms
NBM,281639,asfis,worms
NBO,281640,asfis,worms
YED,281747,asfis,worms
ZND,281749,asfis,worms
NBA,281751,asfis,worms
HOC,281753,asfis,worms
NBS,281754,asfis,worms
NDK,281755,asfis,worms
ODX,281839,asfis,worms
OHD,281900,asfis,worms
LKR,218641,asfis,worms
OTB,281949,asfis,worms
OTD,281950,asfis,worms
YPF,1026862,asfis,worms
YPT,281965,asfis,worms
YPD,1020053,asfis,worms
YUB,1013991,asfis,worms
LER,1418099,asfis,worms
LIK,281966,asfis,worms
NAM,281987,asfis,worms
RLB,282063,asfis,worms
RLQ,282064,asfis,worms
RLE,315171,asfis,worms
QNI,282065,asfis,worms
PDR,282066,asfis,worms
QNJ,282067,asfis,worms
QNL,282068,asfis,worms
RNI,282082,asfis,worms
EQA,282139,asfis,worms
PQF,282140,asfis,worms
QOQ,282141,asfis,worms
NHK,1577346,asfis,worms
CRV,282196,asfis,worms
NHM,282197,asfis,worms
NHW,282199,asfis,worms
NHX,270328,asfis,worms
THZ,282214,asfis,worms
BDM,159333,asfis,worms
OTI,282382,asfis,worms
IAY,315356,asfis,worms
OTW,282384,asfis,worms
PSE,273784,asfis,worms
QCK,273785,asfis,worms
UDM,273786,asfis,worms
PSS,127008,asfis,worms
CKL,273787,asfis,worms
PTY,127009,asfis,worms
CKW,126053,asfis,worms
DRS,282503,asfis,worms
USL,282506,asfis,worms
USM,282507,asfis,worms
RCS,282628,asfis,worms
CBM,127010,asfis,worms
DRU,126054,asfis,worms
RDM,159335,asfis,worms
EHU,282761,asfis,worms
SXF,282832,asfis,worms
XCH,276153,asfis,worms
FFY,276156,asfis,worms
EFF,276157,asfis,worms
RXF,276159,asfis,worms
EFL,159337,asfis,worms
EFM,276163,asfis,worms
EFI,276164,asfis,worms
EFO,276166,asfis,worms
EBY,276167,asfis,worms
OHP,1668000,asfis,worms
EFR,276168,asfis,worms
VPE,NA,asfis,worms
EFS,276169,asfis,worms
QLN,1806370,asfis,worms
EZC,276173,asfis,worms
FYX,159336,asfis,worms
WEM,283019,asfis,worms
UMB,273794,asfis,worms
UCA,127011,asfis,worms
CKY,273796,asfis,worms
COB,127012,asfis,worms
UMC,159338,asfis,worms
UMR,273802,asfis,worms
UMO,127013,asfis,worms
UMS,273803,asfis,worms
UMX,273805,asfis,worms
UBS,126055,asfis,worms
CDX,125558,asfis,worms
ENH,1495530,asfis,worms
DNP,220085,asfis,worms
FEN,279616,asfis,worms
HND,279617,asfis,worms
HNI,279619,asfis,worms
HNS,279622,asfis,worms
HNU,279623,asfis,worms
FSP,279624,asfis,worms
HNR,279625,asfis,worms
IHM,268319,asfis,worms
BDG,279940,asfis,worms
GRB,126943,asfis,worms
XEC,1577329,asfis,worms
KEG,1577330,asfis,worms
XEJ,1577331,asfis,worms
BZK,280385,asfis,worms
BRG,280386,asfis,worms
BWG,280387,asfis,worms
DGP,218536,asfis,worms
IEA,280669,asfis,worms
HNO,995103,asfis,worms
GEU,280829,asfis,worms
GVP,995104,asfis,worms
HLU,275721,asfis,worms
HLL,158807,asfis,worms
HLO,275722,asfis,worms
HWG,275723,asfis,worms
HLC,275724,asfis,worms
HLF,275726,asfis,worms
HLV,275727,asfis,worms
HLS,308596,asfis,worms
HLD,275729,asfis,worms
HLH,275730,asfis,worms
HLP,275731,asfis,worms
HLI,158808,asfis,worms
HHI,275733,asfis,worms
HHD,275734,asfis,worms
HHX,275736,asfis,worms
HHE,275738,asfis,worms
KFI,275739,asfis,worms
IIV,1021254,asfis,worms
HWX,158806,asfis,worms
PMX,280973,asfis,worms
FHI,1020759,asfis,worms
PKU,280975,asfis,worms
HZQ,280976,asfis,worms
IPV,269303,asfis,worms
GRP,281184,asfis,worms
FIB,281559,asfis,worms
MIN,281560,asfis,worms
DVO,275741,asfis,worms
PIG,158810,asfis,worms
OTR,401818,asfis,worms
PKC,1577343,asfis,worms
GRA,126945,asfis,worms
HTR,273480,asfis,worms
QRI,218548,asfis,worms
IJI,218541,asfis,worms
PNH,273485,asfis,worms
PFV,218549,asfis,worms
GQT,218552,asfis,worms
IEW,218539,asfis,worms
GFH,273488,asfis,worms
IEY,273489,asfis,worms
GBL,273490,asfis,worms
GBR,126946,asfis,worms
FPL,NA,asfis,worms
PKP,367252,asfis,worms
GQW,218554,asfis,worms
PKF,218551,asfis,worms
GQD,218556,asfis,worms
GQV,218545,asfis,worms
PBX,126010,asfis,worms
GRL,218570,asfis,worms
QCZ,273499,asfis,worms
HDH,218563,asfis,worms
QCY,218558,asfis,worms
BGR,126947,asfis,worms
BUR,273507,asfis,worms
KAH,218566,asfis,worms
PKL,218568,asfis,worms
PKT,401886,asfis,worms
PKV,218565,asfis,worms
PKE,273510,asfis,worms
BGZ,273513,asfis,worms
PKS,126948,asfis,worms
PKK,273515,asfis,worms
QDA,273516,asfis,worms
BGX,126011,asfis,worms
PKN,1577352,asfis,worms
YSZ,320982,asfis,worms
PBJ,1577353,asfis,worms
PBI,1624425,asfis,worms
PKR,1577354,asfis,worms
XEZ,283175,asfis,worms
ZFB,283177,asfis,worms
GRX,125538,asfis,worms
HGM,280989,asfis,worms
QOL,280993,asfis,worms
MOU,218695,asfis,worms
QNV,218696,asfis,worms
QBS,278304,asfis,worms
AYF,218470,asfis,worms
ARQ,218468,asfis,worms
AZX,203937,asfis,worms
AVR,212546,asfis,worms
AVY,206164,asfis,worms
ASX,277617,asfis,worms
AFK,212548,asfis,worms
CJC,219995,asfis,worms
CJU,278536,asfis,worms
CJZ,219991,asfis,worms
FJR,219993,asfis,worms
IFK,219996,asfis,worms
CJV,219988,asfis,worms
IHA,219994,asfis,worms
FUS,205824,asfis,worms
DTB,219997,asfis,worms
ETA,212545,asfis,worms
ETC,212544,asfis,worms
EEO,159789,asfis,worms
EEW,276518,asfis,worms
GMY,219998,asfis,worms
HLG,281087,asfis,worms
LIR,218471,asfis,worms
LDW,276519,asfis,worms
LJA,276520,asfis,worms
LJN,159792,asfis,worms
LJP,159793,asfis,worms
LJR,276523,asfis,worms
RES,218498,asfis,worms
HUS,276524,asfis,worms
QIT,218484,asfis,worms
LJB,218479,asfis,worms
LJU,159794,asfis,worms
SNR,159795,asfis,worms
LWN,218472,asfis,worms
LJC,276529,asfis,worms
LJY,159796,asfis,worms
LJD,276530,asfis,worms
LJE,276531,asfis,worms
LWE,218489,asfis,worms
QFM,276533,asfis,worms
LJT,276534,asfis,worms
LVN,276535,asfis,worms
LJF,218490,asfis,worms
LJV,218475,asfis,worms
LJG,218480,asfis,worms
LVG,276537,asfis,worms
LJO,276538,asfis,worms
LJI,159797,asfis,worms
GVJ,218493,asfis,worms
LJS,276539,asfis,worms
QIB,835109,asfis,worms
LXI,276540,asfis,worms
LJJ,159798,asfis,worms
LJH,218496,asfis,worms
LWJ,276541,asfis,worms
LVK,218482,asfis,worms
LWL,218485,asfis,worms
QIU,218492,asfis,worms
LJL,218495,asfis,worms
LJM,159799,asfis,worms
MAL,218481,asfis,worms
LJK,218474,asfis,worms
QKU,218476,asfis,worms
LJW,276544,asfis,worms
LWP,276546,asfis,worms
SNC,276547,asfis,worms
LWQ,218497,asfis,worms
LUV,218494,asfis,worms
LUF,276548,asfis,worms
SNU,218473,asfis,worms
